detection_id,video_name,video_path,frame,t_sec,x,y,area,bbox_x,bbox_y,bbox_w,bbox_h
1534,12nov2025_phys_part21.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part21.mp4,1606,160.6,145,697,20.0,142,694,6,6
1535,12nov2025_phys_part21.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part21.mp4,2173,217.3,145,701,21.5,142,698,6,6
1536,12nov2025_phys_part21.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part21.mp4,4266,426.6,144,698,21.0,142,694,4,8
1537,12nov2025_phys_part21.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part21.mp4,4662,466.2,145,700,28.0,142,696,6,8
1538,12nov2025_phys_part21.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part21.mp4,5788,578.8,144,700,21.0,142,696,4,8
1539,12nov2025_phys_part21.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part21.mp4,6576,657.6,143,698,24.0,140,694,6,8
1540,12nov2025_phys_part21.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part21.mp4,6607,660.7,145,698,24.0,142,694,6,8
1541,12nov2025_phys_part21.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part21.mp4,6667,666.7,145,699,23.5,142,696,6,6
1542,12nov2025_phys_part21.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part21.mp4,6875,687.5,145,699,21.5,142,696,6,6
1543,12nov2025_phys_part21.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part21.mp4,7076,707.6,143,697,21.5,140,694,6,6
1544,12nov2025_phys_part21.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part21.mp4,7224,722.4,143,697,21.0,140,694,6,6
1545,12nov2025_phys_part21.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part21.mp4,7591,759.1,145,699,21.5,142,696,6,6
1546,12nov2025_phys_part21.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part21.mp4,9924,992.4,145,700,27.5,142,696,6,8
1547,12nov2025_phys_part21.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part21.mp4,10164,1016.4,145,697,21.5,142,694,6,6
1548,12nov2025_phys_part21.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part21.mp4,10339,1033.9,145,699,21.5,142,696,6,6
1549,12nov2025_phys_part21.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part21.mp4,10488,1048.8,145,700,24.0,142,696,6,8
1550,12nov2025_phys_part21.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part21.mp4,10681,1068.1,145,700,27.5,142,696,6,8
1551,12nov2025_phys_part21.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part21.mp4,11136,1113.6,146,700,21.0,144,696,4,8
1552,12nov2025_phys_part21.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part21.mp4,11597,1159.7,146,700,21.0,144,696,4,8
1553,12nov2025_phys_part21.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part21.mp4,12788,1278.8,145,697,21.5,142,694,6,6
1554,12nov2025_phys_part21.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part21.mp4,13052,1305.2,147,700,20.0,144,696,6,8
1555,12nov2025_phys_part21.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part21.mp4,13700,1370.0,145,699,21.5,142,696,6,6
1556,12nov2025_phys_part21.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part21.mp4,13877,1387.7,146,699,27.0,144,694,4,10
1557,12nov2025_phys_part21.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part21.mp4,14381,1438.1,146,700,21.0,144,696,4,8
1558,12nov2025_phys_part21.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part21.mp4,14856,1485.6,145,697,21.5,142,694,6,6
1559,12nov2025_phys_part21.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part21.mp4,14940,1494.0,146,700,24.5,142,696,8,8
1560,12nov2025_phys_part21.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part21.mp4,16423,1642.3,145,700,33.5,142,696,6,8
1561,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,136,13.6,146,698,21.0,144,694,4,8
1562,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,612,61.2,145,698,22.0,142,694,6,8
1563,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,964,96.4,147,701,21.5,144,698,6,6
1564,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,990,99.0,146,700,21.0,144,696,4,8
1565,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,1008,100.8,144,696,21.0,142,692,4,8
1566,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,1096,109.6,145,698,30.5,142,694,6,9
1567,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,2284,228.4,147,699,21.5,144,696,6,6
1568,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,2364,236.4,146,698,21.0,144,694,4,8
1569,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,2729,272.9,146,698,21.0,144,694,4,8
1570,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,2946,294.6,146,699,27.0,144,694,4,10
1571,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,3530,353.0,146,698,21.0,144,694,4,8
1572,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,3625,362.5,146,699,27.0,144,694,4,10
1573,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,4040,404.0,146,698,21.0,144,694,4,8
1574,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,4077,407.7,145,697,21.5,142,694,6,6
1575,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,4277,427.7,146,698,21.0,144,694,4,8
1576,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,4370,437.0,147,699,24.5,144,696,6,7
1577,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,4549,454.9,146,700,21.0,144,696,4,8
1578,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,4625,462.5,146,700,21.0,144,696,4,8
1579,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,5020,502.0,147,700,24.0,144,696,6,8
1580,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,5186,518.6,146,698,21.0,144,694,4,8
1581,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,5491,549.1,146,698,21.0,144,694,4,8
1582,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,5627,562.7,146,697,27.0,144,692,4,10
1583,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,5640,564.0,147,697,21.5,144,694,6,6
1584,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,5676,567.6,146,699,26.5,144,694,4,10
1585,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,5687,568.7,146,699,27.0,144,694,4,10
1586,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,6115,611.5,146,699,27.0,144,694,4,10
1587,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,6205,620.5,146,698,21.0,144,694,4,8
1588,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,6333,633.3,146,699,27.0,144,694,4,10
1589,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,6408,640.8,146,698,21.0,144,694,4,8
1590,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,6521,652.1,147,697,21.5,144,694,6,6
1591,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,6698,669.8,147,700,25.5,144,696,6,8
1592,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,7555,755.5,146,698,21.0,144,694,4,8
1593,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,7905,790.5,146,699,27.0,144,694,4,10
1594,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,7914,791.4,147,699,45.0,144,694,6,10
1595,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,8257,825.7,147,699,21.5,144,696,6,6
1596,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,8279,827.9,145,698,20.0,142,694,6,8
1597,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,8470,847.0,147,699,22.0,144,694,6,10
1598,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,8774,877.4,148,700,20.0,146,696,4,8
1599,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,9028,902.8,146,700,21.0,144,696,4,8
1600,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,9095,909.5,147,699,21.5,144,696,6,6
1601,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,9168,916.8,148,700,21.0,146,696,4,8
1602,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,9285,928.5,146,698,21.0,144,694,4,8
1603,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,9693,969.3,146,699,27.0,144,694,4,10
1604,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,10048,1004.8,147,696,20.0,144,692,6,8
1605,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,10224,1022.4,146,698,21.0,144,694,4,8
1606,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,10230,1023.0,147,700,22.0,144,696,6,8
1607,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,10432,1043.2,147,699,34.0,144,694,6,10
1608,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,10540,1054.0,147,699,33.5,144,694,6,10
1609,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,10573,1057.3,146,699,27.0,144,694,4,10
1610,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,10599,1059.9,146,698,21.0,144,694,4,8
1611,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,10651,1065.1,147,697,21.5,144,694,6,6
1612,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,10732,1073.2,147,698,27.0,144,694,6,8
1613,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,10737,1073.7,146,698,21.0,144,694,4,8
1614,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,10804,1080.4,147,699,21.5,144,696,6,6
1615,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,10809,1080.9,147,698,23.5,145,694,5,8
1616,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,10886,1088.6,147,701,21.5,144,698,6,6
1617,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,10889,1088.9,147,699,21.5,144,696,6,6
1618,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,10905,1090.5,147,699,21.5,144,696,6,6
1619,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,11394,1139.4,147,701,21.0,144,698,6,6
1620,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,11528,1152.8,146,700,20.5,144,696,4,8
1621,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,11964,1196.4,147,701,20.0,144,698,6,6
1622,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,12256,1225.6,146,697,23.5,144,693,4,9
1623,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,12344,1234.4,146,700,21.0,144,696,4,8
1624,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,12561,1256.1,146,696,21.0,144,692,4,8
1625,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,12610,1261.0,147,701,23.0,144,698,6,6
1626,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,12705,1270.5,147,699,21.5,144,696,6,6
1627,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,12988,1298.8,146,700,21.0,144,696,4,8
1628,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,13212,1321.2,146,698,21.0,144,694,4,8
1629,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,13387,1338.7,146,696,21.0,144,692,4,8
1630,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,13519,1351.9,147,701,21.5,144,698,6,6
1631,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,13724,1372.4,146,696,21.0,144,692,4,8
1632,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,13932,1393.2,147,699,21.5,144,696,6,6
1633,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,14165,1416.5,146,698,21.0,144,694,4,8
1634,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,14512,1451.2,146,700,21.0,144,696,4,8
1635,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,14528,1452.8,147,699,20.0,144,696,6,6
1636,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,14690,1469.0,146,697,27.0,144,692,4,10
1637,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,14822,1482.2,146,699,27.0,144,694,4,10
1638,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,14913,1491.3,147,700,24.0,144,697,6,7
1639,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,14971,1497.1,146,700,21.0,144,696,4,8
1640,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,15039,1503.9,146,700,21.0,144,696,4,8
1641,12nov2025_phys_part22.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part22.mp4,15112,1511.2,147,698,24.5,144,695,6,7
