seconds,hours,Ch1,Ch2,Ch3,Ch4,Temp
1662.653,0.461848056,241.606,217.271,215.192,199.963,25.475
1667.652,0.463236667,241.704,217.317,215.263,200.176,25.475
1672.652,0.464625556,241.769,217.308,215.217,199.912,25.472
1677.652,0.466014444,241.79,217.17,215.232,199.907,25.473
1682.653,0.467403611,241.715,217.292,215.255,200.192,25.473
1687.653,0.4687925,241.491,217.262,215.197,200.195,25.475
1692.653,0.470181389,241.843,217.317,215.226,200.189,25.475
1697.653,0.471570278,241.975,217.343,215.175,200.179,25.474
1702.652,0.472958889,241.6,217.245,215.235,200.044,25.476
1707.653,0.474348056,241.629,217.216,215.261,200.184,25.475
1712.653,0.475736944,241.593,217.301,215.221,200.161,25.475
1717.653,0.477125833,241.795,217.098,215.229,200.108,25.477
1722.654,0.478515,241.577,217.317,215.117,200.203,25.477
1727.654,0.479903889,241.946,217.271,215.301,200.137,25.475
1732.655,0.481293056,241.749,217.072,215.39,200.076,25.477
1737.655,0.482681944,241.853,217.205,215.252,200.203,25.478
1742.656,0.484071111,241.812,217.031,215.301,200.132,25.474
1747.656,0.48546,241.749,217.031,215.284,200.335,25.475
1752.656,0.486848889,241.986,216.99,215.246,200.369,25.477
1757.654,0.488237222,241.709,216.915,215.192,200.216,25.475
1762.656,0.489626667,241.765,216.747,215.238,200.158,25.475
1767.656,0.491015556,241.742,216.924,215.178,200.227,25.48
1772.656,0.492404444,241.709,216.617,215.29,200.372,25.479
1777.656,0.493793333,241.637,216.878,215.264,200.187,25.479
1782.655,0.495181944,241.616,216.935,215.115,200.081,25.477
1787.656,0.496571111,241.812,216.727,215.12,200.348,25.478
1792.656,0.49796,241.9,216.825,215.255,200.266,25.475
1797.659,0.499349722,241.627,216.707,215.293,200.32,25.474
1802.659,0.500738611,241.65,216.733,215.215,200.243,25.478
1807.66,0.502127778,241.824,216.779,215.235,200.15,25.477
1812.66,0.503516667,241.749,216.915,215.255,200.359,25.477
1817.661,0.504905833,241.858,216.652,215.169,200.182,25.477
1822.661,0.506294722,241.65,216.631,215.304,200.206,25.478
1827.661,0.507683611,241.658,216.891,215.341,200.303,25.476
1832.662,0.509072778,241.614,216.797,215.315,200.34,25.478
1837.663,0.510461944,241.807,216.698,215.186,200.211,25.475
