seconds,hours,Ch2,Ch4,Temp
3415,0.948611111,168.43,173.88,25.53
3420,0.95,168.41,173.87,25.532
3425,0.951388889,168.4,173.83,25.534
3430,0.952777778,168.38,173.83,25.534
3435,0.954166667,168.39,173.83,25.534
3440,0.955555556,168.39,173.82,25.534
3445,0.956944444,168.38,173.81,25.537
3450,0.958333333,168.39,173.8,25.537
3455,0.959722222,168.39,173.79,25.538
3460,0.961111111,168.37,173.8,25.537
3465,0.9625,168.36,173.8,25.537
3470,0.963888889,168.35,173.8,25.537
3475,0.965277778,168.34,173.8,25.538
3480,0.966666667,168.31,173.8,25.54
3485,0.968055556,168.29,173.81,25.54
3490,0.969444444,168.29,173.81,25.538
3495,0.970833333,168.29,173.81,25.537
3500,0.972222222,168.3,173.8,25.538
3505,0.973611111,168.31,173.79,25.537
3510,0.975,168.28,173.79,25.539
3515,0.976388889,168.25,173.8,25.538
3520,0.977777778,168.21,173.79,25.541
3525,0.979166667,168.19,173.76,25.542
3530,0.980555556,168.18,173.75,25.541
3535,0.981944444,168.17,173.73,25.54
3540,0.983333333,168.18,173.74,25.538
3545,0.984722222,168.17,173.75,25.539
3550,0.986111111,168.16,173.77,25.54
3555,0.9875,168.15,173.77,25.54
3560,0.988888889,168.14,173.78,25.539
3565,0.990277778,168.12,173.77,25.539
3570,0.991666667,168.12,173.76,25.54
3575,0.993055556,168.09,173.75,25.541
3580,0.994444444,168.06,173.72,25.543
3585,0.995833333,168.04,173.73,25.541
3590,0.997222222,168.02,173.73,25.54
3595,0.998611111,168,173.72,25.541
3600,1,168,173.72,25.541
3605,1.001388889,168,173.71,25.542
3610,1.002777778,167.98,173.71,25.541
3615,1.004166667,167.96,173.71,25.541
3620,1.005555556,167.93,173.73,25.541
3625,1.006944444,167.96,173.75,25.54
3630,1.008333333,167.95,173.73,25.541
3635,1.009722222,167.96,173.71,25.541
3640,1.011111111,167.93,173.69,25.541
3645,1.0125,167.93,173.67,25.542
3650,1.013888889,167.91,173.68,25.544
3655,1.015277778,167.92,173.69,25.544
3660,1.016666667,167.91,173.7,25.542
3665,1.018055556,167.9,173.7,25.541
3670,1.019444444,167.9,173.7,25.54
3675,1.020833333,167.89,173.69,25.541
3680,1.022222222,167.88,173.69,25.541
3685,1.023611111,167.86,173.68,25.544
3690,1.025,167.84,173.68,25.546
3695,1.026388889,167.82,173.66,25.55
3700,1.027777778,167.81,173.66,25.55
3705,1.029166667,167.8,173.65,25.55
3710,1.030555556,167.81,173.65,25.548
3715,1.031944444,167.83,173.65,25.546
3720,1.033333333,167.85,173.68,25.544
3725,1.034722222,167.85,173.66,25.543
3730,1.036111111,167.85,173.67,25.543
3735,1.0375,167.87,173.66,25.541
3740,1.038888889,167.88,173.7,25.54
3745,1.040277778,167.9,173.69,25.536
3750,1.041666667,167.86,173.65,25.538
3755,1.043055556,167.82,173.65,25.54
3760,1.044444444,167.81,173.65,25.54
3765,1.045833333,167.82,173.68,25.54
3770,1.047222222,167.84,173.65,25.539
3775,1.048611111,167.81,173.66,25.541
3780,1.05,167.81,173.64,25.54
3785,1.051388889,167.8,173.65,25.539
3790,1.052777778,167.83,173.66,25.535
3795,1.054166667,167.83,173.66,25.535
3800,1.055555556,167.81,173.65,25.537
3805,1.056944444,167.79,173.63,25.539
3810,1.058333333,167.79,173.64,25.538
3815,1.059722222,167.82,173.64,25.536
3820,1.061111111,167.85,173.65,25.535
3825,1.0625,167.85,173.63,25.536
3830,1.063888889,167.83,173.66,25.537
3835,1.065277778,167.81,173.65,25.538
3840,1.066666667,167.8,173.66,25.537
3845,1.068055556,167.8,173.64,25.534
3850,1.069444444,167.8,173.65,25.534
3855,1.070833333,167.81,173.64,25.532
3860,1.072222222,167.78,173.66,25.534
3865,1.073611111,167.78,173.64,25.533
3870,1.075,167.78,173.64,25.535
3875,1.076388889,167.81,173.62,25.536
3880,1.077777778,167.79,173.63,25.536
3885,1.079166667,167.79,173.63,25.536
3890,1.080555556,167.79,173.65,25.534
3895,1.081944444,167.81,173.65,25.533
3900,1.083333333,167.81,173.65,25.534
3905,1.084722222,167.8,173.65,25.536
3910,1.086111111,167.76,173.6,25.541
3915,1.0875,167.75,173.62,25.541
3920,1.088888889,167.73,173.6,25.542
3925,1.090277778,167.75,173.65,25.539
3930,1.091666667,167.75,173.63,25.537
3935,1.093055556,167.75,173.64,25.537
3940,1.094444444,167.73,173.63,25.539
3945,1.095833333,167.75,173.63,25.539
3950,1.097222222,167.75,173.62,25.539
3955,1.098611111,167.76,173.6,25.538
3960,1.1,167.73,173.61,25.538
3965,1.101388889,167.72,173.61,25.537
3970,1.102777778,167.72,173.61,25.539
3975,1.104166667,167.72,173.59,25.54
3980,1.105555556,167.71,173.59,25.544
3985,1.106944444,167.71,173.59,25.544
3990,1.108333333,167.7,173.6,25.543
3995,1.109722222,167.71,173.59,25.541
4000,1.111111111,167.7,173.58,25.541
4005,1.1125,167.72,173.58,25.541
4010,1.113888889,167.69,173.57,25.542
4015,1.115277778,167.69,173.59,25.542
4020,1.116666667,167.66,173.59,25.543
4025,1.118055556,167.67,173.59,25.543
4030,1.119444444,167.65,173.58,25.542
4035,1.120833333,167.67,173.59,25.54
4040,1.122222222,167.66,173.57,25.538
4045,1.123611111,167.65,173.57,25.538
4050,1.125,167.63,173.55,25.542
4055,1.126388889,167.63,173.57,25.542
4060,1.127777778,167.62,173.57,25.543
4065,1.129166667,167.62,173.59,25.542
4070,1.130555556,167.62,173.57,25.542
4075,1.131944444,167.6,173.53,25.542
4080,1.133333333,167.57,173.52,25.542
4085,1.134722222,167.56,173.52,25.541
4090,1.136111111,167.55,173.54,25.539
4095,1.1375,167.57,173.55,25.536
4100,1.138888889,167.55,173.57,25.537
4105,1.140277778,167.57,173.57,25.537
4110,1.141666667,167.55,173.58,25.54
4115,1.143055556,167.57,173.57,25.54
4120,1.144444444,167.56,173.54,25.542
4125,1.145833333,167.56,173.51,25.541
4130,1.147222222,167.55,173.5,25.542
4135,1.148611111,167.54,173.53,25.542
4140,1.15,167.53,173.54,25.542
4145,1.151388889,167.53,173.53,25.541
4150,1.152777778,167.53,173.52,25.54
4155,1.154166667,167.51,173.51,25.54
4160,1.155555556,167.5,173.53,25.539
4165,1.156944444,167.5,173.51,25.541
4170,1.158333333,167.5,173.52,25.539
4175,1.159722222,167.49,173.53,25.539
4180,1.161111111,167.47,173.52,25.538
4185,1.1625,167.47,173.5,25.54
4190,1.163888889,167.46,173.51,25.539
4195,1.165277778,167.49,173.53,25.538
4200,1.166666667,167.47,173.56,25.536
4205,1.168055556,167.47,173.54,25.537
4210,1.169444444,167.44,173.5,25.54
4215,1.170833333,167.46,173.46,25.542
4220,1.172222222,167.44,173.47,25.542
4225,1.173611111,167.44,173.48,25.541
4230,1.175,167.4,173.49,25.54
4235,1.176388889,167.41,173.49,25.539
4240,1.177777778,167.41,173.47,25.538
4245,1.179166667,167.41,173.47,25.541
4250,1.180555556,167.4,173.44,25.542
4255,1.181944444,167.4,173.43,25.543
4260,1.183333333,167.38,173.42,25.544
4265,1.184722222,167.37,173.41,25.545
4270,1.186111111,167.34,173.4,25.548
4275,1.1875,167.33,173.38,25.549
4280,1.188888889,167.32,173.4,25.549
4285,1.190277778,167.32,173.41,25.55
4290,1.191666667,167.3,173.41,25.549
4295,1.193055556,167.3,173.4,25.548
4300,1.194444444,167.29,173.39,25.547
4305,1.195833333,167.31,173.38,25.548
4310,1.197222222,167.3,173.38,25.548
4315,1.198611111,167.29,173.39,25.548
4320,1.2,167.27,173.39,25.549
4325,1.201388889,167.26,173.38,25.552
4330,1.202777778,167.25,173.36,25.552
4335,1.204166667,167.27,173.37,25.55
4340,1.205555556,167.27,173.36,25.55
4345,1.206944444,167.25,173.36,25.551
4350,1.208333333,167.22,173.34,25.552
4355,1.209722222,167.23,173.36,25.551
4360,1.211111111,167.23,173.39,25.551
4365,1.2125,167.21,173.4,25.553
4370,1.213888889,167.19,173.39,25.554
4375,1.215277778,167.18,173.37,25.554
4380,1.216666667,167.21,173.34,25.553
4385,1.218055556,167.19,173.33,25.555
4390,1.219444444,167.19,173.32,25.555
4395,1.220833333,167.17,173.35,25.555
4400,1.222222222,167.18,173.35,25.553
4405,1.223611111,167.18,173.36,25.552
4410,1.225,167.18,173.33,25.552
4415,1.226388889,167.17,173.34,25.551
4420,1.227777778,167.16,173.34,25.551
4425,1.229166667,167.12,173.33,25.552
4430,1.230555556,167.12,173.33,25.553
4435,1.231944444,167.13,173.3,25.554
4440,1.233333333,167.15,173.29,25.555
4445,1.234722222,167.15,173.29,25.556
4450,1.236111111,167.12,173.31,25.557
4455,1.2375,167.1,173.34,25.554
4460,1.238888889,167.08,173.32,25.554
4465,1.240277778,167.08,173.33,25.552
4470,1.241666667,167.07,173.33,25.553
4475,1.243055556,167.07,173.33,25.551
4480,1.244444444,167.05,173.3,25.554
4485,1.245833333,167.05,173.28,25.554
4490,1.247222222,167.04,173.29,25.554
4495,1.248611111,167.05,173.29,25.553
4500,1.25,167.05,173.31,25.55
4505,1.251388889,167.04,173.32,25.547
4510,1.252777778,167.03,173.33,25.546
4515,1.254166667,167.02,173.31,25.547
4520,1.255555556,167.03,173.3,25.549
4525,1.256944444,167.02,173.3,25.549
4530,1.258333333,167.01,173.3,25.548
4535,1.259722222,167.02,173.3,25.545
4540,1.261111111,166.99,173.31,25.546
4545,1.2625,166.97,173.3,25.546
4550,1.263888889,166.96,173.3,25.546
4555,1.265277778,166.98,173.32,25.544
4560,1.266666667,166.98,173.33,25.543
4565,1.268055556,166.98,173.34,25.541
4570,1.269444444,166.98,173.32,25.54
4575,1.270833333,166.96,173.33,25.539
4580,1.272222222,166.96,173.33,25.54
4585,1.273611111,166.94,173.31,25.541
4590,1.275,166.94,173.32,25.54
4595,1.276388889,166.93,173.3,25.54
4600,1.277777778,166.92,173.31,25.541
4605,1.279166667,166.92,173.28,25.543
4610,1.280555556,166.89,173.28,25.545
4615,1.281944444,166.89,173.26,25.546
4620,1.283333333,166.87,173.25,25.548
4625,1.284722222,166.87,173.22,25.551
4630,1.286111111,166.84,173.22,25.553
4635,1.2875,166.81,173.21,25.556
4640,1.288888889,166.79,173.19,25.557
4645,1.290277778,166.8,173.19,25.556
4650,1.291666667,166.79,173.18,25.556
4655,1.293055556,166.79,173.18,25.556
4660,1.294444444,166.76,173.16,25.559
4665,1.295833333,166.75,173.17,25.56
4670,1.297222222,166.72,173.16,25.563
4675,1.298611111,166.73,173.16,25.561
4680,1.3,166.72,173.15,25.559
4685,1.301388889,166.73,173.16,25.556
4690,1.302777778,166.7,173.15,25.558
4695,1.304166667,166.7,173.17,25.558
4700,1.305555556,166.71,173.19,25.556
4705,1.306944444,166.73,173.2,25.554
4710,1.308333333,166.74,173.21,25.552
4715,1.309722222,166.71,173.21,25.552
4720,1.311111111,166.7,173.19,25.551
4725,1.3125,166.69,173.17,25.552
4730,1.313888889,166.71,173.16,25.552
4735,1.315277778,166.71,173.16,25.553
4740,1.316666667,166.7,173.16,25.554
4745,1.318055556,166.7,173.17,25.554
4750,1.319444444,166.67,173.17,25.554
4755,1.320833333,166.66,173.15,25.554
4760,1.322222222,166.62,173.15,25.556
4765,1.323611111,166.61,173.13,25.558
4770,1.325,166.59,173.14,25.56
4775,1.326388889,166.59,173.12,25.559
4780,1.327777778,166.6,173.11,25.559
4785,1.329166667,166.57,173.11,25.559
4790,1.330555556,166.56,173.12,25.561
4795,1.331944444,166.56,173.14,25.56
4800,1.333333333,166.55,173.14,25.562
4805,1.334722222,166.53,173.13,25.564
4810,1.336111111,166.51,173.12,25.566
4815,1.3375,166.5,173.1,25.566
4820,1.338888889,166.49,173.09,25.567
4825,1.340277778,166.5,173.08,25.567
4830,1.341666667,166.48,173.07,25.568
4835,1.343055556,166.47,173.09,25.567
4840,1.344444444,166.44,173.09,25.568
4845,1.345833333,166.44,173.08,25.566
4850,1.347222222,166.44,173.04,25.566
4855,1.348611111,166.44,173.04,25.564
4860,1.35,166.43,173.04,25.563
4865,1.351388889,166.43,173.06,25.562
4870,1.352777778,166.41,173.06,25.565
4875,1.354166667,166.39,173.05,25.569
4880,1.355555556,166.37,173.06,25.569
4885,1.356944444,166.38,173.06,25.569
4890,1.358333333,166.39,173.05,25.567
4895,1.359722222,166.39,173.04,25.568
4900,1.361111111,166.38,173.03,25.568
4905,1.3625,166.38,173.05,25.567
4910,1.363888889,166.37,173.04,25.567
4915,1.365277778,166.36,173.04,25.566
4920,1.366666667,166.35,173.02,25.566
4925,1.368055556,166.35,173.02,25.566
4930,1.369444444,166.34,173.01,25.567
4935,1.370833333,166.34,173,25.566
4940,1.372222222,166.34,173,25.565
4945,1.373611111,166.33,173.01,25.563
4950,1.375,166.31,173.02,25.564
4955,1.376388889,166.31,173.02,25.564
4960,1.377777778,166.3,173.03,25.562
4965,1.379166667,166.3,173.05,25.562
4970,1.380555556,166.29,173.03,25.561
4975,1.381944444,166.28,173.02,25.562
4980,1.383333333,166.27,172.99,25.563
4985,1.384722222,166.27,173.01,25.563
4990,1.386111111,166.27,173.02,25.563
4995,1.3875,166.27,173.04,25.562
5000,1.388888889,166.24,173.02,25.562
5005,1.390277778,166.22,173.03,25.562
5010,1.391666667,166.21,173.01,25.563
5015,1.393055556,166.22,173.01,25.563
5020,1.394444444,166.23,173,25.561
5025,1.395833333,166.22,173,25.559
5030,1.397222222,166.21,172.99,25.558
5035,1.398611111,166.19,172.99,25.561
5040,1.4,166.16,173,25.563
5045,1.401388889,166.16,172.99,25.566
5050,1.402777778,166.14,172.97,25.566
5055,1.404166667,166.14,172.97,25.565
5060,1.405555556,166.12,172.97,25.565
5065,1.406944444,166.12,172.97,25.565
5070,1.408333333,166.12,172.96,25.565
5075,1.409722222,166.12,172.96,25.565
5080,1.411111111,166.1,172.95,25.569
5085,1.4125,166.08,172.94,25.571
5090,1.413888889,166.04,172.92,25.575
5095,1.415277778,166.01,172.89,25.579
5100,1.416666667,165.96,172.86,25.587
5105,1.418055556,165.92,172.8,25.595
5110,1.419444444,165.9,172.78,25.598
5115,1.420833333,165.91,172.79,25.595
5120,1.422222222,165.91,172.82,25.592
5125,1.423611111,165.9,172.85,25.588
5130,1.425,165.92,172.88,25.581
5135,1.426388889,165.93,172.9,25.572
5140,1.427777778,165.94,172.91,25.568
5145,1.429166667,165.94,172.91,25.566
5150,1.430555556,165.96,172.93,25.563
5155,1.431944444,165.97,172.96,25.563
5160,1.433333333,165.93,172.92,25.565
5165,1.434722222,165.92,172.92,25.564
5170,1.436111111,165.91,172.92,25.561
5175,1.4375,165.92,172.96,25.558
5180,1.438888889,165.92,172.95,25.557
5185,1.440277778,165.93,172.94,25.557
5190,1.441666667,165.92,172.94,25.557
5195,1.443055556,165.9,172.93,25.56
5200,1.444444444,165.89,172.94,25.56
5205,1.445833333,165.9,172.92,25.559
5210,1.447222222,165.89,172.94,25.556
5215,1.448611111,165.88,172.93,25.557
5220,1.45,165.85,172.92,25.557
5225,1.451388889,165.84,172.91,25.56
5230,1.452777778,165.83,172.9,25.56
5235,1.454166667,165.81,172.91,25.563
5240,1.455555556,165.79,172.9,25.565
5245,1.456944444,165.79,172.89,25.566
5250,1.458333333,165.78,172.88,25.567
5255,1.459722222,165.78,172.89,25.568
5260,1.461111111,165.76,172.88,25.571
5265,1.4625,165.75,172.85,25.573
5270,1.463888889,165.73,172.83,25.576
5275,1.465277778,165.72,172.82,25.577
5280,1.466666667,165.7,172.82,25.579
5285,1.468055556,165.7,172.79,25.581
5290,1.469444444,165.65,172.78,25.583
5295,1.470833333,165.63,172.78,25.585
5300,1.472222222,165.6,172.78,25.587
5305,1.473611111,165.6,172.77,25.589
5310,1.475,165.59,172.74,25.595
5315,1.476388889,165.54,172.72,25.602
5320,1.477777778,165.48,172.66,25.611
5325,1.479166667,165.47,172.65,25.616
5330,1.480555556,165.49,172.65,25.613
5335,1.481944444,165.52,172.68,25.607
5340,1.483333333,165.52,172.68,25.604
5345,1.484722222,165.52,172.7,25.6
5350,1.486111111,165.52,172.71,25.595
5355,1.4875,165.54,172.71,25.59
5360,1.488888889,165.56,172.71,25.589
5365,1.490277778,165.53,172.74,25.589
5370,1.491666667,165.5,172.75,25.588
5375,1.493055556,165.47,172.77,25.586
5380,1.494444444,165.47,172.73,25.585
5385,1.495833333,165.49,172.72,25.584
5390,1.497222222,165.49,172.68,25.586
5395,1.498611111,165.49,172.7,25.587
5400,1.5,165.46,172.72,25.586
5405,1.501388889,165.46,172.69,25.587
5410,1.502777778,165.45,172.7,25.587
5415,1.504166667,165.43,172.68,25.592
5420,1.505555556,165.42,172.7,25.59
5425,1.506944444,165.38,172.69,25.591
5430,1.508333333,165.38,172.68,25.59
5435,1.509722222,165.38,172.7,25.589
5440,1.511111111,165.41,172.71,25.585
5445,1.5125,165.43,172.71,25.581
5450,1.513888889,165.43,172.72,25.576
5455,1.515277778,165.42,172.72,25.575
5460,1.516666667,165.43,172.75,25.57
5465,1.518055556,165.42,172.73,25.569
5470,1.519444444,165.4,172.73,25.567
5475,1.520833333,165.4,172.72,25.568
5480,1.522222222,165.38,172.74,25.567
5485,1.523611111,165.37,172.77,25.567
5490,1.525,165.35,172.77,25.566
5495,1.526388889,165.36,172.77,25.563
5500,1.527777778,165.34,172.76,25.562
5505,1.529166667,165.35,172.77,25.559
5510,1.530555556,165.34,172.75,25.561
5515,1.531944444,165.33,172.73,25.561
5520,1.533333333,165.29,172.73,25.562
5525,1.534722222,165.29,172.74,25.562
5530,1.536111111,165.29,172.75,25.562
5535,1.5375,165.31,172.74,25.561
5540,1.538888889,165.29,172.72,25.563
5545,1.540277778,165.27,172.72,25.563
5550,1.541666667,165.26,172.7,25.564
5555,1.543055556,165.25,172.7,25.564
5560,1.544444444,165.23,172.68,25.565
5565,1.545833333,165.21,172.68,25.564
5570,1.547222222,165.2,172.7,25.563
5575,1.548611111,165.19,172.7,25.561
5580,1.55,165.19,172.7,25.561
5585,1.551388889,165.18,172.69,25.562
5590,1.552777778,165.17,172.7,25.561
5595,1.554166667,165.15,172.72,25.561
5600,1.555555556,165.14,172.71,25.561
5605,1.556944444,165.1,172.69,25.563
5610,1.558333333,165.1,172.65,25.564
5615,1.559722222,165.1,172.65,25.564
5620,1.561111111,165.1,172.63,25.564
5625,1.5625,165.09,172.66,25.563
5630,1.563888889,165.06,172.65,25.565
5635,1.565277778,165.06,172.64,25.568
5640,1.566666667,165.03,172.6,25.573
5645,1.568055556,165.04,172.61,25.571
5650,1.569444444,165.02,172.62,25.573
5655,1.570833333,165.03,172.64,25.569
5660,1.572222222,165,172.63,25.572
5665,1.573611111,164.98,172.62,25.57
5670,1.575,164.95,172.6,25.574
5675,1.576388889,164.94,172.61,25.574
5680,1.577777778,164.93,172.61,25.575
5685,1.579166667,164.93,172.62,25.575
5690,1.580555556,164.9,172.59,25.576
5695,1.581944444,164.89,172.56,25.575
5700,1.583333333,164.88,172.55,25.575
5705,1.584722222,164.9,172.56,25.574
5710,1.586111111,164.88,172.56,25.577
5715,1.5875,164.87,172.58,25.574
5720,1.588888889,164.84,172.57,25.575
5725,1.590277778,164.84,172.54,25.576
5730,1.591666667,164.83,172.52,25.58
5735,1.593055556,164.84,172.51,25.578
5740,1.594444444,164.82,172.53,25.576
5745,1.595833333,164.79,172.52,25.577
5750,1.597222222,164.76,172.52,25.579
5755,1.598611111,164.76,172.53,25.577
5760,1.6,164.78,172.53,25.575
5765,1.601388889,164.77,172.54,25.575
5770,1.602777778,164.75,172.5,25.578
5775,1.604166667,164.73,172.52,25.577
5780,1.605555556,164.73,172.51,25.576
5785,1.606944444,164.74,172.53,25.575
5790,1.608333333,164.72,172.54,25.575
5795,1.609722222,164.72,172.54,25.575
5800,1.611111111,164.7,172.52,25.575
5805,1.6125,164.68,172.47,25.577
5810,1.613888889,164.65,172.45,25.579
5815,1.615277778,164.63,172.45,25.581
5820,1.616666667,164.63,172.45,25.583
5825,1.618055556,164.63,172.46,25.581
5830,1.619444444,164.63,172.47,25.581
5835,1.620833333,164.63,172.49,25.579
5840,1.622222222,164.6,172.45,25.584
5845,1.623611111,164.59,172.42,25.584
5850,1.625,164.59,172.4,25.585
5855,1.626388889,164.57,172.41,25.581
5860,1.627777778,164.56,172.41,25.581
5865,1.629166667,164.56,172.43,25.579
5870,1.630555556,164.58,172.44,25.574
5875,1.631944444,164.57,172.44,25.574
5880,1.633333333,164.55,172.43,25.574
5885,1.634722222,164.53,172.42,25.574
5890,1.636111111,164.55,172.45,25.569
5895,1.6375,164.54,172.44,25.567
5900,1.638888889,164.57,172.46,25.564
5905,1.640277778,164.56,172.44,25.564
5910,1.641666667,164.57,172.47,25.562
5915,1.643055556,164.57,172.48,25.562
5920,1.644444444,164.57,172.5,25.558
5925,1.645833333,164.56,172.48,25.559
5930,1.647222222,164.52,172.46,25.561
5935,1.648611111,164.5,172.45,25.563
5940,1.65,164.48,172.45,25.563
5945,1.651388889,164.46,172.46,25.562
5950,1.652777778,164.47,172.44,25.562
5955,1.654166667,164.44,172.44,25.566
5960,1.655555556,164.43,172.41,25.569
5965,1.656944444,164.4,172.39,25.573
5970,1.658333333,164.39,172.39,25.574
5975,1.659722222,164.37,172.37,25.577
5980,1.661111111,164.35,172.36,25.58
5985,1.6625,164.32,172.33,25.586
5990,1.663888889,164.28,172.32,25.588
5995,1.665277778,164.26,172.31,25.589
6000,1.666666667,164.24,172.3,25.59
6005,1.668055556,164.24,172.29,25.592
6010,1.669444444,164.23,172.3,25.591
6015,1.670833333,164.23,172.29,25.591
6020,1.672222222,164.21,172.27,25.589
6025,1.673611111,164.2,172.28,25.588
6030,1.675,164.22,172.31,25.584
6035,1.676388889,164.22,172.33,25.584
6040,1.677777778,164.22,172.31,25.585
6045,1.679166667,164.2,172.3,25.584
6050,1.680555556,164.19,172.31,25.58
6055,1.681944444,164.2,172.34,25.576
6060,1.683333333,164.19,172.35,25.575
6065,1.684722222,164.2,172.32,25.575
6070,1.686111111,164.19,172.31,25.575
6075,1.6875,164.17,172.32,25.573
6080,1.688888889,164.16,172.33,25.573
6085,1.690277778,164.15,172.32,25.572
6090,1.691666667,164.16,172.31,25.573
6095,1.693055556,164.14,172.31,25.573
6100,1.694444444,164.11,172.31,25.575
6105,1.695833333,164.08,172.31,25.575
6110,1.697222222,164.08,172.31,25.573
6115,1.698611111,164.09,172.31,25.571
