sconds,hours,Ch1,Ch3,Ch4,Temp
16645,4.623611111,185.21,166.74,170.54,26.774
16650,4.625,185.2,166.73,170.55,26.775
16655,4.626388889,185.22,166.73,170.54,26.775
16660,4.627777778,185.18,166.72,170.53,26.775
16665,4.629166667,185.2,166.7,170.49,26.774
16670,4.630555556,185.2,166.7,170.47,26.777
16675,4.631944444,185.2,166.67,170.42,26.782
16680,4.633333333,185.16,166.65,170.4,26.788
16685,4.634722222,185.15,166.63,170.37,26.79
16690,4.636111111,185.11,166.64,170.33,26.789
16695,4.6375,185.11,166.64,170.29,26.787
16700,4.638888889,185.09,166.63,170.28,26.786
16705,4.640277778,185.11,166.62,170.26,26.784
16710,4.641666667,185.11,166.62,170.27,26.785
16715,4.643055556,185.12,166.61,170.24,26.786
16720,4.644444444,185.1,166.59,170.25,26.788
16725,4.645833333,185.05,166.58,170.2,26.789
16730,4.647222222,185.01,166.59,170.17,26.79
16735,4.648611111,185.02,166.58,170.14,26.79
16740,4.65,185.02,166.61,170.13,26.787
16745,4.651388889,185.07,166.62,170.13,26.785
16750,4.652777778,185.07,166.66,170.13,26.782
16755,4.654166667,185.08,166.64,170.11,26.781
16760,4.655555556,185.06,166.65,170.1,26.777
16765,4.656944444,185.04,166.64,170.08,26.774
16770,4.658333333,185.05,166.64,170.06,26.771
16775,4.659722222,185.07,166.62,170.04,26.771
16780,4.661111111,185.08,166.64,170.01,26.77
16785,4.6625,185.06,166.63,170.01,26.77
16790,4.663888889,185.06,166.64,169.98,26.77
16795,4.665277778,185.08,166.62,169.99,26.771
16800,4.666666667,185.05,166.6,169.95,26.774
16805,4.668055556,185.02,166.57,169.93,26.777
16810,4.669444444,185.01,166.55,169.88,26.779
16815,4.670833333,185.05,166.55,169.85,26.779
16820,4.672222222,185.03,166.58,169.81,26.777
16825,4.673611111,185,166.6,169.81,26.775
16830,4.675,184.98,166.61,169.77,26.774
16835,4.676388889,184.99,166.62,169.77,26.773
16840,4.677777778,185.01,166.6,169.73,26.772
16845,4.679166667,185.02,166.6,169.74,26.769
16850,4.680555556,185.03,166.59,169.69,26.768
16855,4.681944444,185.02,166.59,169.68,26.767
16860,4.683333333,185.01,166.58,169.64,26.767
16865,4.684722222,184.97,166.58,169.61,26.769
16870,4.686111111,184.95,166.58,169.57,26.77
16875,4.6875,184.96,166.58,169.52,26.772
16880,4.688888889,184.97,166.58,169.51,26.772
16885,4.690277778,184.99,166.56,169.5,26.771
16890,4.691666667,184.93,166.54,169.49,26.771
16895,4.693055556,184.93,166.55,169.47,26.768
16900,4.694444444,184.93,166.57,169.43,26.766
16905,4.695833333,184.94,166.56,169.4,26.765
16910,4.697222222,184.98,166.55,169.36,26.765
16915,4.698611111,184.99,166.56,169.35,26.764
16920,4.7,185.02,166.57,169.33,26.761
16925,4.701388889,185,166.57,169.33,26.761
16930,4.702777778,184.98,166.55,169.28,26.762
16935,4.704166667,184.98,166.55,169.25,26.761
16940,4.705555556,185,166.56,169.25,26.758
16945,4.706944444,185,166.54,169.25,26.754
16950,4.708333333,185,166.55,169.24,26.751
16955,4.709722222,184.99,166.54,169.2,26.749
16960,4.711111111,185.01,166.54,169.18,26.75
16965,4.7125,185.01,166.52,169.16,26.751
16970,4.713888889,185.03,166.52,169.13,26.753
16975,4.715277778,185.02,166.52,169.11,26.753
16980,4.716666667,184.98,166.52,169.07,26.754
16985,4.718055556,184.96,166.52,169.01,26.754
16990,4.719444444,184.92,166.51,168.97,26.754
16995,4.720833333,184.92,166.47,168.93,26.756
17000,4.722222222,184.91,166.45,168.93,26.752
17005,4.723611111,184.94,166.46,168.91,26.751
17010,4.725,184.93,166.49,168.91,26.749
17015,4.726388889,184.93,166.48,168.87,26.752
17020,4.727777778,184.92,166.46,168.85,26.752
17025,4.729166667,184.92,166.44,168.8,26.752
17030,4.730555556,184.91,166.41,168.75,26.753
17035,4.731944444,184.9,166.39,168.71,26.754
17040,4.733333333,184.91,166.35,168.67,26.757
17045,4.734722222,184.92,166.34,168.67,26.756
17050,4.736111111,184.89,166.31,168.62,26.758
17055,4.7375,184.86,166.28,168.59,26.758
17060,4.738888889,184.83,166.25,168.56,26.76
17065,4.740277778,184.83,166.23,168.54,26.761
17070,4.741666667,184.82,166.21,168.5,26.764
17075,4.743055556,184.82,166.18,168.45,26.766
17080,4.744444444,184.83,166.14,168.42,26.767
17085,4.745833333,184.8,166.13,168.41,26.767
17090,4.747222222,184.77,166.1,168.38,26.766
17095,4.748611111,184.75,166.08,168.36,26.765
17100,4.75,184.76,166.04,168.34,26.764
17105,4.751388889,184.8,166.02,168.33,26.762
17110,4.752777778,184.79,165.98,168.3,26.762
17115,4.754166667,184.79,165.95,168.29,26.762
17120,4.755555556,184.75,165.93,168.24,26.766
17125,4.756944444,184.76,165.89,168.2,26.769
17130,4.758333333,184.75,165.85,168.15,26.771
17135,4.759722222,184.73,165.81,168.12,26.771
17140,4.761111111,184.7,165.8,168.09,26.769
17145,4.7625,184.67,165.78,168.09,26.768
17150,4.763888889,184.66,165.77,168.08,26.764
17155,4.765277778,184.68,165.77,168.08,26.759
17160,4.766666667,184.73,165.77,168.08,26.752
17165,4.768055556,184.75,165.77,168.07,26.749
17170,4.769444444,184.77,165.76,168.05,26.747
17175,4.770833333,184.74,165.78,168.02,26.747
17180,4.772222222,184.74,165.76,168.01,26.745
17185,4.773611111,184.73,165.76,167.99,26.745
17190,4.775,184.74,165.72,167.97,26.744
17195,4.776388889,184.77,165.69,167.95,26.745
17200,4.777777778,184.79,165.69,167.93,26.745
17205,4.779166667,184.77,165.66,167.9,26.747
17210,4.780555556,184.77,165.66,167.86,26.746
17215,4.781944444,184.73,165.63,167.81,26.746
17220,4.783333333,184.76,165.64,167.77,26.745
17225,4.784722222,184.73,165.62,167.76,26.745
17230,4.786111111,184.73,165.61,167.74,26.746
17235,4.7875,184.71,165.61,167.71,26.747
17240,4.788888889,184.69,165.61,167.68,26.749
17245,4.790277778,184.68,165.59,167.65,26.75
17250,4.791666667,184.67,165.58,167.64,26.752
17255,4.793055556,184.68,165.56,167.6,26.753
17260,4.794444444,184.65,165.57,167.57,26.753
17265,4.795833333,184.64,165.57,167.54,26.753
17270,4.797222222,184.6,165.56,167.51,26.757
17275,4.798611111,184.57,165.54,167.47,26.759
17280,4.8,184.57,165.51,167.45,26.761
17285,4.801388889,184.56,165.5,167.44,26.76
17290,4.802777778,184.56,165.51,167.41,26.762
17295,4.804166667,184.54,165.52,167.39,26.761
17300,4.805555556,184.55,165.54,167.36,26.759
17305,4.806944444,184.55,165.56,167.36,26.758
17310,4.808333333,184.57,165.57,167.33,26.757
17315,4.809722222,184.58,165.58,167.32,26.754
17320,4.811111111,184.57,165.59,167.31,26.751
17325,4.8125,184.57,165.57,167.28,26.751
17330,4.813888889,184.57,165.58,167.25,26.751
17335,4.815277778,184.55,165.57,167.21,26.753
17340,4.816666667,184.53,165.59,167.21,26.752
17345,4.818055556,184.5,165.57,167.19,26.753
17350,4.819444444,184.51,165.56,167.2,26.753
17355,4.820833333,184.49,165.56,167.17,26.755
17360,4.822222222,184.49,165.57,167.15,26.756
17365,4.823611111,184.51,165.57,167.11,26.754
17370,4.825,184.53,165.57,167.11,26.749
17375,4.826388889,184.51,165.56,167.08,26.746
17380,4.827777778,184.47,165.56,167.04,26.748
17385,4.829166667,184.44,165.55,167.01,26.753
17390,4.830555556,184.45,165.55,167,26.757
17395,4.831944444,184.44,165.52,167.01,26.759
17400,4.833333333,184.4,165.51,167,26.761
17405,4.834722222,184.36,165.48,166.99,26.761
17410,4.836111111,184.36,165.47,166.95,26.759
17415,4.8375,184.4,165.47,166.94,26.758
17420,4.838888889,184.43,165.5,166.93,26.754
17425,4.840277778,184.48,165.52,166.93,26.751
17430,4.841666667,184.47,165.53,166.93,26.749
17435,4.843055556,184.44,165.5,166.89,26.751
17440,4.844444444,184.39,165.48,166.86,26.757
17445,4.845833333,184.39,165.46,166.83,26.76
17450,4.847222222,184.39,165.48,166.81,26.76
17455,4.848611111,184.38,165.47,166.8,26.761
17460,4.85,184.34,165.45,166.78,26.763
17465,4.851388889,184.31,165.42,166.74,26.768
17470,4.852777778,184.28,165.38,166.72,26.771
17475,4.854166667,184.31,165.36,166.68,26.773
17480,4.855555556,184.31,165.35,166.65,26.774
17485,4.856944444,184.31,165.35,166.61,26.771
17490,4.858333333,184.27,165.35,166.58,26.772
17495,4.859722222,184.31,165.34,166.58,26.769
17500,4.861111111,184.32,165.33,166.57,26.77
17505,4.8625,184.3,165.34,166.55,26.767
17510,4.863888889,184.24,165.33,166.54,26.768
17515,4.865277778,184.19,165.32,166.48,26.771
17520,4.866666667,184.22,165.29,166.47,26.769
17525,4.868055556,184.26,165.27,166.44,26.766
17530,4.869444444,184.27,165.25,166.44,26.762
17535,4.870833333,184.27,165.26,166.42,26.758
17540,4.872222222,184.28,165.26,166.41,26.755
17545,4.873611111,184.3,165.25,166.4,26.752
17550,4.875,184.28,165.19,166.38,26.757
17555,4.876388889,184.28,165.16,166.35,26.759
17560,4.877777778,184.23,165.11,166.3,26.763
17565,4.879166667,184.2,165.09,166.25,26.766
17570,4.880555556,184.14,165.06,166.19,26.768
17575,4.881944444,184.14,165.01,166.14,26.775
17580,4.883333333,184.15,164.98,166.12,26.777
17585,4.884722222,184.13,164.93,166.09,26.784
17590,4.886111111,184.09,164.9,166.07,26.784
17595,4.8875,184.07,164.88,166.05,26.782
17600,4.888888889,184.07,164.86,166.04,26.778
17605,4.890277778,184.08,164.85,166.03,26.774
17610,4.891666667,184.11,164.82,165.99,26.772
17615,4.893055556,184.15,164.81,165.98,26.769
17620,4.894444444,184.18,164.77,165.93,26.77
17625,4.895833333,184.09,164.73,165.89,26.775
17630,4.897222222,184.03,164.66,165.82,26.785
17635,4.898611111,183.97,164.59,165.76,26.794
17640,4.9,183.93,164.54,165.69,26.804
17645,4.901388889,183.89,164.49,165.63,26.811
17650,4.902777778,183.84,164.46,165.56,26.818
17655,4.904166667,183.86,164.43,165.52,26.82
17660,4.905555556,183.87,164.43,165.49,26.82
17665,4.906944444,183.88,164.42,165.49,26.82
17670,4.908333333,183.87,164.4,165.5,26.817
17675,4.909722222,183.83,164.4,165.47,26.814
17680,4.911111111,183.85,164.39,165.47,26.807
17685,4.9125,183.87,164.4,165.45,26.801
17690,4.913888889,183.92,164.42,165.47,26.794
17695,4.915277778,183.91,164.45,165.47,26.788
17700,4.916666667,183.92,164.47,165.47,26.783
17705,4.918055556,183.93,164.47,165.44,26.779
17710,4.919444444,183.96,164.45,165.41,26.778
17715,4.920833333,183.97,164.45,165.37,26.777
17720,4.922222222,183.97,164.45,165.35,26.776
17725,4.923611111,183.96,164.46,165.35,26.773
17730,4.925,183.95,164.44,165.33,26.773
17735,4.926388889,183.94,164.45,165.31,26.769
17740,4.927777778,183.93,164.42,165.27,26.77
17745,4.929166667,183.93,164.39,165.24,26.772
17750,4.930555556,183.95,164.37,165.2,26.774
17755,4.931944444,183.95,164.35,165.13,26.778
17760,4.933333333,183.94,164.35,165.09,26.778
17765,4.934722222,183.87,164.32,165.05,26.784
17770,4.936111111,183.87,164.28,165.02,26.786
17775,4.9375,183.84,164.25,164.97,26.791
17780,4.938888889,183.84,164.22,164.94,26.792
17785,4.940277778,183.82,164.21,164.93,26.79
17790,4.941666667,183.81,164.21,164.91,26.785
17795,4.943055556,183.83,164.2,164.88,26.78
17800,4.944444444,183.87,164.2,164.85,26.777
17805,4.945833333,183.9,164.2,164.84,26.776
17810,4.947222222,183.9,164.16,164.81,26.778
17815,4.948611111,183.87,164.14,164.79,26.776
17820,4.95,183.86,164.13,164.77,26.771
17825,4.951388889,183.87,164.14,164.76,26.763
17830,4.952777778,183.87,164.12,164.77,26.76
17835,4.954166667,183.86,164.11,164.75,26.759
17840,4.955555556,183.85,164.09,164.71,26.763
17845,4.956944444,183.82,164.08,164.64,26.765
17850,4.958333333,183.79,164.02,164.62,26.772
17855,4.959722222,183.75,163.98,164.6,26.773
17860,4.961111111,183.74,163.93,164.57,26.778
17865,4.9625,183.74,163.87,164.5,26.784
17870,4.963888889,183.74,163.81,164.45,26.792
17875,4.965277778,183.7,163.75,164.4,26.8
17880,4.966666667,183.66,163.71,164.36,26.802
17885,4.968055556,183.66,163.67,164.3,26.803
17890,4.969444444,183.66,163.64,164.3,26.802
17895,4.970833333,183.63,163.63,164.28,26.802
17900,4.972222222,183.62,163.62,164.26,26.801
17905,4.973611111,183.63,163.6,164.21,26.8
17910,4.975,183.67,163.57,164.2,26.796
17915,4.976388889,183.64,163.54,164.2,26.793
17920,4.977777778,183.65,163.55,164.2,26.787
17925,4.979166667,183.66,163.53,164.2,26.785
17930,4.980555556,183.7,163.54,164.17,26.778
17935,4.981944444,183.7,163.53,164.14,26.775
17940,4.983333333,183.7,163.53,164.13,26.771
17945,4.984722222,183.71,163.52,164.13,26.77
17950,4.986111111,183.72,163.47,164.11,26.77
17955,4.9875,183.69,163.47,164.08,26.77
17960,4.988888889,183.69,163.44,164.04,26.771
17965,4.990277778,183.71,163.4,164.03,26.771
17970,4.991666667,183.69,163.34,164,26.774
17975,4.993055556,183.69,163.32,164.01,26.775
17980,4.994444444,183.64,163.3,163.99,26.778
17985,4.995833333,183.63,163.29,163.96,26.778
17990,4.997222222,183.64,163.26,163.91,26.778
17995,4.998611111,183.63,163.25,163.88,26.775
18000,5,183.65,163.22,163.9,26.775
18005,5.001388889,183.59,163.18,163.9,26.779
18010,5.002777778,183.55,163.13,163.84,26.786
18015,5.004166667,183.51,163.07,163.77,26.792
18020,5.005555556,183.49,163.04,163.74,26.792
18025,5.006944444,183.52,163.04,163.74,26.788
18030,5.008333333,183.53,163.06,163.74,26.78
18035,5.009722222,183.56,163.07,163.74,26.774
18040,5.011111111,183.59,163.08,163.78,26.769
18045,5.0125,183.62,163.05,163.77,26.769
18050,5.013888889,183.6,163.05,163.74,26.767
18055,5.015277778,183.6,163.03,163.7,26.769
18060,5.016666667,183.57,163.01,163.7,26.768
18065,5.018055556,183.57,162.96,163.72,26.769
18070,5.019444444,183.54,162.94,163.69,26.77
18075,5.020833333,183.53,162.92,163.67,26.771
18080,5.022222222,183.53,162.92,163.62,26.771
18085,5.023611111,183.52,162.91,163.62,26.77
18090,5.025,183.52,162.9,163.57,26.769
18095,5.026388889,183.51,162.88,163.54,26.769
18100,5.027777778,183.55,162.88,163.55,26.767
18105,5.029166667,183.54,162.85,163.57,26.764
18110,5.030555556,183.54,162.83,163.59,26.765
18115,5.031944444,183.54,162.82,163.56,26.765
18120,5.033333333,183.53,162.82,163.53,26.765
18125,5.034722222,183.56,162.81,163.5,26.762
18130,5.036111111,183.54,162.8,163.49,26.761
18135,5.0375,183.57,162.77,163.5,26.761
18140,5.038888889,183.53,162.77,163.5,26.76
18145,5.040277778,183.54,162.76,163.5,26.758
18150,5.041666667,183.53,162.78,163.49,26.754
18155,5.043055556,183.53,162.77,163.47,26.753
18160,5.044444444,183.52,162.77,163.45,26.753
18165,5.045833333,183.52,162.75,163.42,26.757
18170,5.047222222,183.54,162.75,163.43,26.756
18175,5.048611111,183.55,162.76,163.42,26.756
18180,5.05,183.54,162.78,163.43,26.753
18185,5.051388889,183.52,162.75,163.41,26.754
18190,5.052777778,183.51,162.75,163.39,26.753
18195,5.054166667,183.52,162.74,163.37,26.752
18200,5.055555556,183.53,162.75,163.37,26.75
18205,5.056944444,183.51,162.74,163.34,26.753
18210,5.058333333,183.52,162.71,163.31,26.754
18215,5.059722222,183.5,162.69,163.29,26.757
18220,5.061111111,183.5,162.67,163.28,26.759
18225,5.0625,183.43,162.67,163.25,26.763
18230,5.063888889,183.46,162.66,163.23,26.765
18235,5.065277778,183.46,162.65,163.21,26.767
18240,5.066666667,183.47,162.65,163.21,26.767
18245,5.068055556,183.43,162.65,163.22,26.768
18250,5.069444444,183.42,162.67,163.22,26.767
18255,5.070833333,183.42,162.64,163.19,26.768
18260,5.072222222,183.41,162.64,163.17,26.766
18265,5.073611111,183.42,162.63,163.16,26.764
18270,5.075,183.42,162.63,163.18,26.762
18275,5.076388889,183.43,162.65,163.17,26.761
18280,5.077777778,183.4,162.65,163.19,26.758
18285,5.079166667,183.39,162.64,163.18,26.758
18290,5.080555556,183.36,162.61,163.15,26.76
18295,5.081944444,183.37,162.58,163.12,26.765
18300,5.083333333,183.35,162.56,163.09,26.767
18305,5.084722222,183.33,162.56,163.07,26.77
18310,5.086111111,183.31,162.55,163.07,26.771
18315,5.0875,183.34,162.54,163.04,26.772
18320,5.088888889,183.32,162.5,163.04,26.772
18325,5.090277778,183.29,162.48,163.01,26.772
18330,5.091666667,183.27,162.47,163.01,26.772
18335,5.093055556,183.31,162.48,162.96,26.773
18340,5.094444444,183.35,162.46,162.94,26.774
18345,5.095833333,183.32,162.47,162.9,26.775
18350,5.097222222,183.3,162.46,162.9,26.772
18355,5.098611111,183.28,162.46,162.89,26.77
18360,5.1,183.34,162.45,162.89,26.764
18365,5.101388889,183.36,162.45,162.91,26.76
18370,5.102777778,183.39,162.45,162.89,26.756
18375,5.104166667,183.37,162.46,162.9,26.754
18380,5.105555556,183.39,162.47,162.88,26.748
18385,5.106944444,183.39,162.47,162.88,26.743
18390,5.108333333,183.38,162.46,162.86,26.74
18395,5.109722222,183.35,162.46,162.82,26.74
18400,5.111111111,183.34,162.45,162.83,26.739
18405,5.1125,183.35,162.42,162.83,26.738
18410,5.113888889,183.37,162.38,162.82,26.739
18415,5.115277778,183.35,162.35,162.75,26.741
18420,5.116666667,183.33,162.33,162.71,26.742
18425,5.118055556,183.34,162.33,162.7,26.741
18430,5.119444444,183.36,162.32,162.7,26.741
18435,5.120833333,183.37,162.32,162.67,26.741
18440,5.122222222,183.29,162.29,162.62,26.744
18445,5.123611111,183.22,162.26,162.58,26.745
18450,5.125,183.22,162.22,162.57,26.747
18455,5.126388889,183.24,162.18,162.57,26.748
18460,5.127777778,183.25,162.15,162.54,26.749
18465,5.129166667,183.26,162.13,162.51,26.748
18470,5.130555556,183.27,162.11,162.49,26.75
18475,5.131944444,183.24,162.07,162.49,26.751
18480,5.133333333,183.19,162.04,162.45,26.753
18485,5.134722222,183.17,162.02,162.42,26.754
18490,5.136111111,183.15,162,162.39,26.756
18495,5.1375,183.15,161.99,162.37,26.756
18500,5.138888889,183.16,161.98,162.36,26.754
18505,5.140277778,183.15,161.98,162.34,26.752
18510,5.141666667,183.15,161.95,162.32,26.752
18515,5.143055556,183.14,161.92,162.29,26.754
18520,5.144444444,183.16,161.88,162.24,26.757
18525,5.145833333,183.11,161.85,162.21,26.759
18530,5.147222222,183.1,161.82,162.17,26.762
18535,5.148611111,183.08,161.8,162.14,26.765
18540,5.15,183.11,161.78,162.11,26.767
18545,5.151388889,183.07,161.77,162.11,26.766
18550,5.152777778,183.06,161.74,162.09,26.766
18555,5.154166667,183.06,161.72,162.08,26.766
18560,5.155555556,183.04,161.71,162.05,26.768
18565,5.156944444,183.02,161.71,162.05,26.767
18570,5.158333333,183.02,161.7,162.01,26.767
18575,5.159722222,183.03,161.69,162.01,26.765
18580,5.161111111,183.07,161.67,161.99,26.764
18585,5.1625,183.04,161.67,161.98,26.764
18590,5.163888889,183.03,161.67,161.96,26.766
18595,5.165277778,182.98,161.65,161.93,26.769
18600,5.166666667,182.98,161.62,161.91,26.772
18605,5.168055556,182.96,161.58,161.88,26.775
18610,5.169444444,182.94,161.56,161.85,26.779
18615,5.170833333,182.89,161.54,161.82,26.782
18620,5.172222222,182.9,161.52,161.79,26.782
18625,5.173611111,182.94,161.53,161.78,26.777
18630,5.175,182.97,161.55,161.81,26.771
18635,5.176388889,182.94,161.56,161.83,26.767
18640,5.177777778,182.93,161.54,161.83,26.766
18645,5.179166667,182.95,161.53,161.8,26.765
18650,5.180555556,182.96,161.55,161.78,26.764
18655,5.181944444,182.93,161.56,161.77,26.761
18660,5.183333333,182.9,161.55,161.75,26.762
18665,5.184722222,182.91,161.54,161.74,26.762
18670,5.186111111,182.91,161.53,161.74,26.762
18675,5.1875,182.94,161.55,161.75,26.761
18680,5.188888889,182.92,161.55,161.75,26.761
18685,5.190277778,182.91,161.56,161.73,26.76
18690,5.191666667,182.87,161.56,161.73,26.758
18695,5.193055556,182.89,161.56,161.73,26.755
18700,5.194444444,182.92,161.56,161.72,26.751
18705,5.195833333,182.97,161.56,161.72,26.748
18710,5.197222222,183,161.57,161.73,26.743
18715,5.198611111,183.01,161.58,161.73,26.741
18720,5.2,183.02,161.57,161.72,26.739
18725,5.201388889,183.04,161.58,161.71,26.738
18730,5.202777778,183.04,161.56,161.72,26.736
18735,5.204166667,183.04,161.59,161.72,26.734
18740,5.205555556,182.97,161.59,161.73,26.733
18745,5.206944444,182.98,161.61,161.7,26.734
18750,5.208333333,182.94,161.59,161.7,26.735
18755,5.209722222,182.94,161.59,161.69,26.735
18760,5.211111111,182.92,161.57,161.69,26.736
18765,5.2125,182.94,161.58,161.69,26.737
18770,5.213888889,182.95,161.58,161.68,26.737
18775,5.215277778,182.92,161.56,161.69,26.738
18780,5.216666667,182.91,161.55,161.68,26.736
18785,5.218055556,182.93,161.55,161.7,26.735
18790,5.219444444,182.97,161.57,161.68,26.733
18795,5.220833333,182.99,161.56,161.69,26.732
18800,5.222222222,182.94,161.57,161.66,26.733
18805,5.223611111,182.9,161.57,161.68,26.734
18810,5.225,182.88,161.57,161.65,26.739
18815,5.226388889,182.89,161.56,161.66,26.738
18820,5.227777778,182.89,161.58,161.64,26.738
18825,5.229166667,182.85,161.59,161.64,26.738
18830,5.230555556,182.86,161.57,161.62,26.739
18835,5.231944444,182.84,161.57,161.61,26.739
